id,Name,Description,Status,Author,Folder,Run_status,last run,created at,updated at,Tags,Sub-Component,Component,Level,Comments,Step name,Step description,Step expected_results,Step position
410,Custom Designs,"The design links, The staging links and the production links.",Ready,Lia Ismailov,,PASSED,31-Mar-2019  13:35,18-Mar-2019  13:11,05-Apr-2019  07:35,"",Design,Customized Conversation,,"",Custom Designs,"Design - Pay attention to avatars, verify colours and verify icons.

Satging - https://preview.c9users.io/borisyuz/staging_env/times/post1.html

Production - https://www.uat-thetimes.co.uk/edition/news/emergency-takeover-after-violence-and-squalor-at-chaotic-g4s-birmingham-jail-hvnz2jct0","",1
411,Display ad - Desktop,Display ad on community page on desktop,Ready,Lia Ismailov,,N/A,27-Mar-2019  14:29,18-Mar-2019  13:17,05-Apr-2019  07:35,"",Monetization,Community,,"",Display ad - Desktop,"Pre condition: Implement a display ad(check 300X250 and 300X600)
1.Go to the community page: https://recirculation-direct.staging-spot.im/demo/sp_JRGmW7Ab?short=true
2.Click on the ad","1.The ad will be at the bottom sidebar and 300 x 400 resolution
2.The ad will be clickable
3.After you click on it - a new tap will open with the ads contents",1
412,Display ad - Android,Display ad on community page on android,Ready,Lia Ismailov,,N/A,27-Mar-2019  14:29,18-Mar-2019  13:17,05-Apr-2019  07:35,"",Monetization,Community,,"",Display ad - Android,1.Do TC36 on android,"1.The ad will be below the trending articles feed widgets 300 x 250 resolution
2.The ad will be clickable
3.After you click on it - a new tap will open with the ads contents",1
413,Display ad - IOS,Display ad on community page on IOS,Ready,Lia Ismailov,,N/A,27-Mar-2019  14:29,18-Mar-2019  13:17,05-Apr-2019  07:35,"",Monetization,Community,,"",Display ad - IOS,1.Do TC36 on IOS,"1.The ad will be below the trending articles feed widgets and 300 x 250 resolution
2.The ad will be clickable
3.After you click on it - a new tap will open with the ads contents",1
414,Video ad - without passback - desktop,Testing video ad without passback on desktop,Ready,Lia Ismailov,,N/A,27-Mar-2019  14:30,18-Mar-2019  13:17,05-Apr-2019  07:35,"",Monetization,Community,,"",Video ad - without passback - desktop,"Pre condition: Implement a video ad without passback
1.Go to the community page: https://recirculation-direct.staging-spot.im/demo/sp_JRGmW7Ab?short=true
2.Click on the ad","1.The ad will be at the bottom sidebar and 300 x 400 resolution
2.The ad will be clickable
3.After you click on it - the video will stop",1
415,Video ad - without passback - Android,Testing video ad without passback on Android,Ready,Lia Ismailov,,N/A,27-Mar-2019  14:30,18-Mar-2019  13:17,05-Apr-2019  07:35,"",Monetization,Community,,"",Video ad - without passback - Android,1.Do TC39 on Android,"1.The ad will be below the trending articles feed widgets
2.The ad will be clickable
3.After you click on it - the video will stop",1
416,Testing video ad without passback on IOS,Testing video ad without passback on IOS,Ready,Lia Ismailov,,N/A,27-Mar-2019  14:30,18-Mar-2019  13:17,05-Apr-2019  07:35,"",Monetization,Community,,"",Testing video ad without passback on IOS,1.Do TC39 on Android,"1.The ad will be below the trending articles feed widgets
2.The ad will be clickable
3.After you click on it - the video will stop",1
417,video ad - with passback - desktop,Testing video ad with passback,Ready,Lia Ismailov,,N/A,27-Mar-2019  14:31,18-Mar-2019  13:17,05-Apr-2019  07:35,"",Monetization,Community,,"",video ad - with passback - desktop,"Pre condition: Implement a video ad with passback
1.Go to the community page: https://recirculation-direct.staging-spot.im/demo/sp_JRGmW7Ab?short=true
2.Click on the ad","1.A display will appear before the video
2.After the display the video ad will appear
3.After the video ad a display ad will appear again
4.Both the displays will be clickable
6.All the ads will be in 300x400 resolution",1
418,video ad - with passback - Android,Testing video ad with passback on android,Ready,Lia Ismailov,,N/A,27-Mar-2019  14:31,18-Mar-2019  13:17,05-Apr-2019  07:35,"",Monetization,Community,,"",video ad - with passback - Android,1.Do T42 on Android,"1.A display will appear before the video
2.After the display the video ad will appear
3.After the video ad a display ad will appear again
4.Both the displays will be clickable
6.All the ads will be in 300x250 resolution",1
419,Video ad - with passback - IOS,Testing video ad with passback on IOS,Ready,Lia Ismailov,,N/A,27-Mar-2019  14:31,18-Mar-2019  13:17,05-Apr-2019  07:35,"",Monetization,Community,,"",Video ad - with passback - IOS,1.Do T42 on Android,"1.A display will appear before the video
2.After the display the video ad will appear
3.After the video ad a display ad will appear again
4.Both the displays will be clickable
6.All the ads will be in 300x250 resolution",1
420,Geo targeting - targeting,Testing geo targeting ads,Ready,Lia Ismailov,,N/A,27-Mar-2019  14:31,18-Mar-2019  13:17,05-Apr-2019  07:35,"",Monetization,Community,,"",Geo targeting - targeting,"precondition: Implement an ad that is targeted to USA
1.Go to: https://recirculation-direct.staging-spot.im/demo/sp_JRGmW7Ab?short=true through a USA VPN.
2.Go to the same url with the regular israeli ip","1.You will see the ad because its targeted to usa
2.You will no see the ad anymore because it is targeted to usa",1
421,Day Targeting ads,Test ads that are targeted by day,Ready,Lia Ismailov,,N/A,27-Mar-2019  14:32,18-Mar-2019  13:17,05-Apr-2019  07:35,"",Monetization,Community,,"",Day Targeting ads,"1.Implement an ad that is targeted for today
2.Go to:https://recirculation-direct.staging-spot.im/demo/sp_JRGmW7Ab?short=true
3.Implement an ad that is targeted for tomorrow
4.Go to: https://recirculation-direct.staging-spot.im/demo/sp_JRGmW7Ab?short=true","1.You will see the ad because it's targeted for today
2.After the change you will not see the ad because its targeted for tomorrow",1
422,Hour targeting ads,Test ads that are targeted by hour,Ready,Lia Ismailov,,N/A,27-Mar-2019  14:32,18-Mar-2019  13:17,05-Apr-2019  07:35,"",Monetization,Community,,"",Hour targeting ads,"1.Implement an ad that is targeted for now
2.Go to: https://recirculation-direct.staging-spot.im/demo/sp_JRGmW7Ab?short=true
3.Implement an ad that is targeted for a few hours later
4.Go to: https://recirculation-direct.staging-spot.im/demo/sp_JRGmW7Ab?short=true","1.You will see the ad because it's targeted for now
2.After the change you will not see the ad because its targeted for a few hours",1
423,Old Siderail - loads,"",Ready,Lia Ismailov,,PASSED,01-May-2019  08:46,18-Mar-2019  13:26,20-Mar-2019  13:29,"",Siderail,Recirculation,Sanity,"",Old Siderail - loads,1. Go to https://preview.c9users.io/borisyuz/staging_env/unicorns-silo/old-siderail.html,"Siderail appears as expected
Links are clickable",1
424,Siderail only,"",Automated,Lia Ismailov,,PASSED,30-Apr-2019  13:53,18-Mar-2019  13:26,03-Apr-2019  11:27,"",Siderail,Recirculation,Sanity,"",Siderail only,1. Go to - https://preview.c9users.io/borisyuz/staging_env/unicorns-silo/siderail-only.html,1. Siderail loads with unique articles,1
425,Siderail + RC,"",Ready,Lia Ismailov,,PASSED,01-May-2019  08:42,18-Mar-2019  13:26,05-Apr-2019  07:35,"",Siderail,Recirculation,Sanity,"",Siderail + RC,1. Go to https://preview.c9users.io/borisyuz/staging_env/unicorns-silo/siderail-rc.html,Both RC and Siderail load properly,1
426,Siderail + Conversation,"",Ready,Lia Ismailov,,PASSED,01-May-2019  08:44,18-Mar-2019  13:26,20-Mar-2019  13:28,"",Siderail,Recirculation,Sanity,"",Siderail + Conversation,1. Go to https://preview.c9users.io/borisyuz/staging_env/unicorns-silo/siderail.html,Siderail and Conversation load properly,1
427,SideRail - Display ad - Desktop,Display ad on side rail,Ready,Lia Ismailov,,NO RUN,"",18-Mar-2019  13:26,05-Apr-2019  07:35,"",Siderail,Recirculation,,"",SideRail - Display ad - Desktop,"Pre condition: Implement a display ad(check 300X250 and 300X600)
1.Go to:https://preview.c9users.io/borisyuz/staging_env/unicorns-silo/siderail.html
2.Click on the ad","1.The ad will be at the side and 300 x 400 resolution
2.The ad will be clickable
3.After you click on it - a new tab will open with the ads contents",1
428,Siderail - Display ad - Android,"",Ready,Lia Ismailov,,NO RUN,"",18-Mar-2019  13:26,05-Apr-2019  07:35,"",Siderail,Recirculation,,"",Siderail - Display ad - Android,1.Do TC36 on android,"1.The ad will be the the side
2.The ad will be clickable
3.After you click on it - a new tab will open with the ads contents",1
429,Siderail ad - IOS,Display ad on community page on IOS,Ready,Lia Ismailov,,NO RUN,"",18-Mar-2019  13:26,05-Apr-2019  07:35,"",Siderail,Recirculation,,"",Siderail ad - IOS,1.Do TC36 on IOS,"1.The ad will be at the side
2.The ad will be clickable
3.After you click on it - a new tab will open with the ads contents",1
430,SideRail Ads Disabled Validation,Make sure customers with no ads don't see ads or anything related,Ready,Lia Ismailov,,NO RUN,"",18-Mar-2019  13:26,05-Apr-2019  07:35,"",Siderail,Recirculation,,"",SideRail Ads Disabled Validation,"Prestep: disable ad for:sp_ZdVjWXuq
1. Go to SyFy: https://preview.c9users.io/borisyuz/staging_env/unicorns-silo/siderail.html
2. scroll the side rail",No ad will appear in the side rail,1
431,Siderail and recirculation - ads - enabled,"",Ready,Lia Ismailov,,NO RUN,"",18-Mar-2019  13:26,05-Apr-2019  07:35,"",Siderail,Recirculation,,"",Siderail and recirculation - ads - enabled,"Pre step: Configure recirculation and siderail ad to sp_ZdVjWXuq
1)Go to:https://preview.c9users.io/borisyuz/staging_env/unicorns-silo/siderail.html",The recirculation and the side rail both will have working ads,1
432,Video ad - without passback - desktop,Testing video ad without passback on desktop,Ready,Lia Ismailov,,N/A,30-Apr-2019  13:54,18-Mar-2019  13:26,05-Apr-2019  07:35,"",Siderail,Recirculation,Sanity,"",Video ad - without passback - desktop,"Pre condition: Implement a video ad without passback
1.Go to the community page: https://staging-spoxy.socialconv.com/v2/spot/sp_3kHMnVx6/topic/top_y7UTesAUX83m
2.Click on the ad","1.The video ad will appear in the siderail
2.The ad will be clickable
3.After you click on it - the video will stop",1
433,Video ad - without passback - Android,Testing video ad without passback on Android,Ready,Lia Ismailov,,NO RUN,"",18-Mar-2019  13:26,05-Apr-2019  07:35,"",Siderail,Recirculation,,"",Video ad - without passback - Android,1.Do TC39 on Android,"1.The video ad will appear in the siderail
2.The ad will be clickable
3.After you click on it - the video will stop",1
434,Testing video ad without passback on IOS,Testing video ad without passback on IOS,Ready,Lia Ismailov,,NO RUN,"",18-Mar-2019  13:26,05-Apr-2019  07:35,"",Siderail,Recirculation,,"",Testing video ad without passback on IOS,1.Do TC39 on Android,"1.The video ad will appear in the siderail
2.The ad will be clickable
3.After you click on it - the video will stop",1
435,video ad - with passback - desktop,Testing video ad with passback,Ready,Lia Ismailov,,PASSED,24-Apr-2019  13:33,18-Mar-2019  13:26,05-Apr-2019  07:35,"",Siderail,Recirculation,Sanity,"",video ad - with passback - desktop,"Pre condition: Implement a video ad with passback
1.Go to the community page: https://staging-spoxy.socialconv.com/v2/spot/sp_3kHMnVx6/topic/top_y7UTesAUX83m
2.Click on the ad","1.A display will appear before the video
2.After the display the video ad will appear
3.After the video ad a display ad will appear again
4.Both the displays will be clickable
6.All the ads will be 300 x 250",1
436,video ad - with passback - Android,Testing video ad with passback on android,Ready,Lia Ismailov,,N/A,24-Apr-2019  13:33,18-Mar-2019  13:26,05-Apr-2019  07:35,"",Siderail,Recirculation,Sanity,"",video ad - with passback - Android,1.Do T42 on Android,"1.A display will appear before the video
2.After the display the video ad will appear
3.After the video ad a display ad will appear again
4.Both the displays will be clickable
6.All the ads will be in 300x250 resolution",1
437,Video ad - with passback - IOS,Testing video ad with passback on IOS,Ready,Lia Ismailov,,N/A,24-Apr-2019  13:33,18-Mar-2019  13:26,05-Apr-2019  07:35,"",Siderail,Recirculation,Sanity,"",Video ad - with passback - IOS,1.Do T42 on Android,"1.A display will appear before the video
2.After the display the video ad will appear
3.After the video ad a display ad will appear again
4.Both the displays will be clickable
6.All the ads will be in 300x250 resolution",1
438,Geo targeting - targeting,Testing geo targeting ads,Ready,Lia Ismailov,,N/A,24-Apr-2019  13:33,18-Mar-2019  13:26,05-Apr-2019  07:35,"",Siderail,Recirculation,Sanity,"",Geo targeting - targeting,"precondition: Implement an ad that is targeted to USA
1.Go to: https://preview.c9users.io/borisyuz/staging_env/unicorns-silo/siderail.html a USA VPN.
2.Go to the same url with the regular israeli ip","1.You will see the ad because its targeted to usa
2.You will no see the ad anymore because it is targeted to usa",1
